Investor,Update,Ticker,Action,Purchased Price,Current Price
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,FWONK ,Reduce 16.99%,74.83,72.22
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,GOOGL ,Reduce 0.71%,103.73,128.41
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,UMGNF , ,25.27,25.61
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,CNSWF ,Reduce 8.31%,1880.07,2084.79
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,ICE , ,104.29,115.06
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,UNH , ,472.59,505.32
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,ERFSF , ,66.85,65.17
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,TSM , ,93.02,95.81
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,KMX , ,64.28,83.32
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,SCHW , ,52.38,65.52
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,SAP , ,125.87,133.33
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,ELV , ,459.81,471.28
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,RYCEF , ,1.84,2.38
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,CACC , ,436.04,484.64
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,J , ,117.51,127.52
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,MU , ,60.34,68.25
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,META ,Reduce 57.16%,211.94,314.51
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,COF , ,96.16,113.35
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,NFLX , ,345.48,430.28
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,LBRDK , ,81.70,91.42
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,BRK.B , ,308.77,351.87
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,LBRDA , ,82.12,91.69
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,LMGIF ,Buy ,10.88,15.53
"Ruane, Cunniff & Goldfarb - Sequoia Fund ", 22 May 2023 ,FWONA , ,67.50,63.99
Third Avenue Management , 16 May 2023 ,TDW ,Reduce 23.02%,44.08,62.69
Third Avenue Management , 16 May 2023 ,HCC ,Add 5.39%,36.71,43.40
Third Avenue Management , 16 May 2023 ,DB ,Add 4.25%,10.16,10.73
Third Avenue Management , 16 May 2023 ,LEN.B ,Reduce 16.63%,89.31,113.81
Third Avenue Management , 16 May 2023 ,PLD ,Reduce 1.58%,124.77,123.84
Third Avenue Management , 16 May 2023 ,CMA ,Add 58.30%,43.42,51.96
Third Avenue Management , 16 May 2023 ,ORI ,Reduce 0.39%,24.97,27.73
Third Avenue Management , 16 May 2023 ,VAL ,Add 3.09%,65.06,75.17
Third Avenue Management , 16 May 2023 ,DHI ,Reduce 5.28%,97.69,125.63
Third Avenue Management , 16 May 2023 ,LAZ ,Add 20.09%,33.11,34.43
Third Avenue Management , 16 May 2023 ,BN ,Add 0.11%,32.59,33.42
Third Avenue Management , 16 May 2023 ,UHAL.B , ,51.85,55.73
Third Avenue Management , 16 May 2023 ,RYN ,Reduce 2.55%,33.26,32.28
Third Avenue Management , 16 May 2023 ,WY ,Reduce 2.68%,30.13,33.21
Third Avenue Management , 16 May 2023 ,HA ,Add 141.00%,9.16,11.00
Third Avenue Management , 16 May 2023 ,CBRE ,Add 0.27%,72.81,83.55
Third Avenue Management , 16 May 2023 ,IVT ,Reduce 21.58%,23.40,24.87
Third Avenue Management , 16 May 2023 ,LOW , ,199.97,229.59
Third Avenue Management , 16 May 2023 ,AMH ,Reduce 13.88%,31.45,37.35
Third Avenue Management , 16 May 2023 ,MYRG ,Reduce 13.82%,126.01,143.92
Third Avenue Management , 16 May 2023 ,FPH ,Reduce 19.80%,2.36,3.26
Third Avenue Management , 16 May 2023 ,SEB , ,3770.12,3647.37
Third Avenue Management , 16 May 2023 ,UMBF ,Add 15.87%,57.72,69.45
Third Avenue Management , 16 May 2023 ,FR ,Add 0.35%,53.20,51.42
Third Avenue Management , 16 May 2023 ,PRA ,Add 17.16%,18.48,16.73
Third Avenue Management , 16 May 2023 ,JLL ,Buy ,145.49,165.61
Third Avenue Management , 16 May 2023 ,FRPH , ,57.88,56.80
Third Avenue Management , 16 May 2023 ,WASH ,Add 11.80%,34.66,31.73
Third Avenue Management , 16 May 2023 ,ICFI , ,109.70,121.97
Third Avenue Management , 16 May 2023 ,SBSI , ,33.20,33.74
Third Avenue Management , 16 May 2023 ,ECPG ,Add 11.13%,50.45,51.31
Third Avenue Management , 16 May 2023 ,TPH ,Reduce 21.42%,25.32,32.06
Third Avenue Management , 16 May 2023 ,PB , ,61.52,63.04
Third Avenue Management , 16 May 2023 ,BATRA , ,34.58,46.72
Third Avenue Management , 16 May 2023 ,ALG , ,184.16,194.54
Third Avenue Management , 16 May 2023 ,HBB , ,10.24,9.70
Third Avenue Management , 16 May 2023 ,EME , ,162.59,216.18
Third Avenue Management , 16 May 2023 ,KALU , ,74.63,79.90
Third Avenue Management , 16 May 2023 ,SPHR ,Add 27.82%,59.07,40.47
Third Avenue Management , 16 May 2023 ,BAM ,Add 0.37%,32.72,32.35
Third Avenue Management , 16 May 2023 ,CCF , ,104.74,125.92
Third Avenue Management , 16 May 2023 ,FIX , ,145.98,175.00
Third Avenue Management , 16 May 2023 ,FNF ,Reduce 32.02%,34.93,39.12
Third Avenue Management , 16 May 2023 ,CET , ,34.78,36.58
Third Avenue Management , 16 May 2023 ,UNF , ,176.21,165.90
Third Avenue Management , 16 May 2023 ,TPHS ,Add 0.00%,0.48,0.52
Third Avenue Management , 16 May 2023 ,ROIC , ,13.96,15.04
Third Avenue Management , 16 May 2023 ,CTO , ,17.26,17.62
Third Avenue Management , 16 May 2023 ,PCH , ,49.50,51.12
Third Avenue Management , 16 May 2023 ,RMR , ,26.23,23.25
Third Avenue Management , 16 May 2023 ,STC , ,40.35,47.32
Third Avenue Management , 16 May 2023 ,GRBK , ,35.00,55.69
Third Avenue Management , 16 May 2023 ,SUPN , ,36.18,31.58
Third Avenue Management , 16 May 2023 ,UHAL , ,59.68,58.62
AltaRock Partners , 16 May 2023 ,TDG ,Reduce 1.89%,737.05,888.22
AltaRock Partners , 16 May 2023 ,MSFT ,Reduce 8.91%,288.30,327.89
AltaRock Partners , 16 May 2023 ,GOOGL ,Reduce 2.30%,103.73,128.41
AltaRock Partners , 16 May 2023 ,AMZN ,Add 3.91%,103.29,128.45
AltaRock Partners , 16 May 2023 ,V ,Reduce 1.55%,225.46,237.92
AltaRock Partners , 16 May 2023 ,CHTR ,Add 19.43%,357.61,419.40
AltaRock Partners , 16 May 2023 ,MA ,Reduce 2.16%,363.41,390.52
AltaRock Partners , 16 May 2023 ,MCO , ,306.02,343.49
Li Lu - Himalaya Capital Management , 16 May 2023 ,BAC ,Add 23.95%,28.60,31.19
Li Lu - Himalaya Capital Management , 16 May 2023 ,MU ,Reduce 40.52%,60.34,68.25
Li Lu - Himalaya Capital Management , 16 May 2023 ,GOOG , ,104.00,128.72
Li Lu - Himalaya Capital Management , 16 May 2023 ,BRK.B , ,308.77,351.87
Li Lu - Himalaya Capital Management , 16 May 2023 ,GOOGL , ,103.73,128.41
Li Lu - Himalaya Capital Management , 16 May 2023 ,EWBC ,Buy ,55.50,59.94
Li Lu - Himalaya Capital Management , 16 May 2023 ,AAPL , ,164.90,192.73
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,JOE ,Reduce 0.61%,41.61,62.08
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,EPD ,Add 0.97%,25.90,26.57
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,CMC ,Reduce 42.87%,48.90,56.59
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,BRK.B ,Reduce 3.86%,308.77,351.87
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,C ,Reduce 52.15%,46.88,46.37
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,ET , ,12.47,13.15
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,INTC ,Reduce 65.92%,32.67,34.38
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,WBA , ,34.58,30.70
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,MMP ,Buy ,54.27,65.04
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,AAPL , ,164.79,192.73
Bruce Berkowitz - Fairholme Capital , 15 May 2023 ,BRK.A , ,466000.00,532351.22
Pat Dorsey - Dorsey Asset Management , 15 May 2023 ,META ,Reduce 3.62%,211.94,314.51
Pat Dorsey - Dorsey Asset Management , 15 May 2023 ,SMAR ,Reduce 5.43%,47.80,41.46
Pat Dorsey - Dorsey Asset Management , 15 May 2023 ,WIX ,Reduce 3.63%,99.80,88.56
Pat Dorsey - Dorsey Asset Management , 15 May 2023 ,GOOG ,Add 43.30%,104.00,128.72
Pat Dorsey - Dorsey Asset Management , 15 May 2023 ,ROKU ,Reduce 30.71%,65.82,91.23
Pat Dorsey - Dorsey Asset Management , 15 May 2023 ,DIS ,Reduce 3.62%,100.13,86.34
Pat Dorsey - Dorsey Asset Management , 15 May 2023 ,PYPL ,Reduce 3.62%,75.94,73.39
Pat Dorsey - Dorsey Asset Management , 15 May 2023 ,SEMR ,Reduce 5.58%,10.05,10.24
Pat Dorsey - Dorsey Asset Management , 15 May 2023 ,UPWK ,Reduce 3.62%,11.32,9.99
Daniel Loeb - Third Point , 15 May 2023 ,PCG ,Add 0.30%,16.17,17.57
Daniel Loeb - Third Point , 15 May 2023 ,CL ,Reduce 4.33%,75.15,77.52
Daniel Loeb - Third Point , 15 May 2023 ,DHR ,Add 1.85%,252.04,258.51
Daniel Loeb - Third Point , 15 May 2023 ,BBWI ,Add 0.01%,36.58,37.00
Daniel Loeb - Third Point , 15 May 2023 ,GOOGL ,Buy ,103.73,128.41
Daniel Loeb - Third Point , 15 May 2023 ,MSFT ,Reduce 11.02%,288.30,327.89
Daniel Loeb - Third Point , 15 May 2023 ,DD ,Add 33.33%,71.77,76.38
Daniel Loeb - Third Point , 15 May 2023 ,IFF ,Add 10.87%,91.96,82.49
Daniel Loeb - Third Point , 15 May 2023 ,HCA ,Buy ,263.68,269.16
Daniel Loeb - Third Point , 15 May 2023 ,FERG ,Add 37.84%,133.75,159.70
Daniel Loeb - Third Point , 15 May 2023 ,CRM ,Buy ,199.78,220.54
Daniel Loeb - Third Point , 15 May 2023 ,UNH ,Reduce 50.00%,472.59,505.32
Daniel Loeb - Third Point , 15 May 2023 ,AIG ,Reduce 42.16%,50.36,61.37
Daniel Loeb - Third Point , 15 May 2023 ,BABA ,Buy ,102.18,95.27
Daniel Loeb - Third Point , 15 May 2023 ,NATI ,Buy ,52.41,59.06
Daniel Loeb - Third Point , 15 May 2023 ,HTZ ,Add 18.69%,16.29,16.25
Daniel Loeb - Third Point , 15 May 2023 ,AMD ,Buy ,98.01,109.35
Daniel Loeb - Third Point , 15 May 2023 ,WCC ,Buy ,154.54,179.75
Daniel Loeb - Third Point , 15 May 2023 ,MU ,Buy ,60.22,68.25
Daniel Loeb - Third Point , 15 May 2023 ,PCGU , ,142.33,149.46
Daniel Loeb - Third Point , 15 May 2023 ,GB , ,6.00,4.65
Daniel Loeb - Third Point , 15 May 2023 ,VST ,Buy ,24.00,28.02
Daniel Loeb - Third Point , 15 May 2023 ,TECK ,Buy ,36.50,42.19
Daniel Loeb - Third Point , 15 May 2023 ,DEN ,Buy ,87.63,86.22
Daniel Loeb - Third Point , 15 May 2023 ,J ,Buy ,117.51,127.52
Daniel Loeb - Third Point , 15 May 2023 ,BWC , ,9.94,10.14
Daniel Loeb - Third Point , 15 May 2023 ,KVSC, ,10.15,10.20
Daniel Loeb - Third Point , 15 May 2023 ,RONI, ,10.24,13.12
Daniel Loeb - Third Point , 15 May 2023 ,CTLT ,Buy ,65.71,46.60
Daniel Loeb - Third Point , 15 May 2023 ,EGGF , ,10.18,10.38
Daniel Loeb - Third Point , 15 May 2023 ,HCNE, ,10.17,10.24
Daniel Loeb - Third Point , 15 May 2023 ,LITT, ,10.16,10.24
Daniel Loeb - Third Point , 15 May 2023 ,AUR , ,1.39,3.11
Daniel Loeb - Third Point , 15 May 2023 ,AUROW , ,0.21,
Daniel Loeb - Third Point , 15 May 2023 ,GB.WS , ,0.38,
Daniel Loeb - Third Point , 15 May 2023 ,RONI.WS, ,1.46,
Daniel Loeb - Third Point , 15 May 2023 ,BOAC.WS , ,0.15,
Daniel Loeb - Third Point , 15 May 2023 ,BWCAW , ,0.08,0.00
Daniel Loeb - Third Point , 15 May 2023 ,CPUH.WS , ,0.40,
Daniel Loeb - Third Point , 15 May 2023 ,DISAW ,Buy ,0.08,0.04
Daniel Loeb - Third Point , 15 May 2023 ,EGGF.WS , ,0.17,
Daniel Loeb - Third Point , 15 May 2023 ,HCNEW, ,0.15,0.00
Daniel Loeb - Third Point , 15 May 2023 ,JWSN.WS , ,0.11,
Daniel Loeb - Third Point , 15 May 2023 ,LITTW, ,0.11,0.00
Daniel Loeb - Third Point , 15 May 2023 ,SLAC.WS , ,0.11,
Daniel Loeb - Third Point , 15 May 2023 ,TMCWW , ,0.12,
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,APO ,Reduce 0.33%,63.16,81.40
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,ELV ,Add 24.34%,459.81,471.28
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,PRI ,Reduce 0.44%,172.24,215.21
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,FNF ,Reduce 1.51%,34.93,39.12
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,LAD ,Reduce 1.35%,228.93,303.32
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,JPM ,Reduce 0.67%,130.31,155.54
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,RJF ,Reduce 0.50%,93.27,108.70
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,OMF ,Reduce 0.36%,37.08,45.12
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,URI ,Reduce 0.45%,395.76,468.57
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,DHI ,Reduce 0.56%,97.69,125.63
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,FG ,Add 13.29%,18.12,26.33
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,LEN ,Reduce 0.41%,105.11,125.23
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,ABG ,Reduce 0.32%,210.00,225.03
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,AN ,Add 8.60%,134.36,158.67
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,AM ,Reduce 1.91%,10.49,11.70
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,HCA ,Reduce 90.69%,263.69,269.16
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,FAF ,Add 538.67%,55.66,62.39
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,GOOGL ,Add 75.48%,103.73,128.41
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,CMCSA , ,37.92,45.12
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,BC ,Buy ,82.01,86.04
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,GOOG , ,104.05,128.72
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,MCO , ,306.03,343.49
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,MSFT , ,288.24,327.89
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,UNH ,Reduce 8.29%,472.88,505.32
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,AMZN ,Buy ,103.44,128.45
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,BAC , ,28.63,31.19
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,PGR , ,143.18,125.43
Glenn Greenberg - Brave Warrior Advisors , 15 May 2023 ,SCHW ,Buy ,52.38,65.52
Nelson Peltz - Trian Fund Management , 15 May 2023 ,JHG , ,26.64,27.58
Nelson Peltz - Trian Fund Management , 15 May 2023 ,FERG ,Reduce 47.73%,133.75,159.70
Nelson Peltz - Trian Fund Management , 15 May 2023 ,DIS ,Reduce 34.48%,100.13,86.34
Nelson Peltz - Trian Fund Management , 15 May 2023 ,IVZ ,Reduce 39.13%,16.40,16.37
Nelson Peltz - Trian Fund Management , 15 May 2023 ,WEN ,Reduce 14.32%,21.78,21.48
Nelson Peltz - Trian Fund Management , 15 May 2023 ,GE ,Add 0.01%,95.60,112.10
Nelson Peltz - Trian Fund Management , 15 May 2023 ,GEHC ,Buy ,82.03,76.53
Nelson Peltz - Trian Fund Management , 15 May 2023 ,MDLZ ,Add 1.79%,69.69,75.31
ValueAct Capital  , 15 May 2023 ,FI ,Reduce 20.48%,113.03,124.58
ValueAct Capital  , 15 May 2023 ,KKR ,Reduce 13.36%,52.52,58.97
ValueAct Capital  , 15 May 2023 ,STX , ,66.12,65.12
ValueAct Capital  , 15 May 2023 ,CRM ,Add 522.31%,199.78,220.54
ValueAct Capital  , 15 May 2023 ,CBRE , ,72.81,83.55
ValueAct Capital  , 15 May 2023 ,NSIT ,Add 2.02%,142.96,145.82
ValueAct Capital  , 15 May 2023 ,NYT ,Reduce 1.73%,38.88,40.56
ValueAct Capital  , 15 May 2023 ,SPOT ,Buy ,133.62,146.00
ValueAct Capital  , 15 May 2023 ,AMPS , ,5.48,6.25
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,MSFT , ,288.30,327.89
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,CNI , ,117.97,116.83
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,BRK.B ,Reduce 20.25%,308.77,351.87
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,WM , ,163.17,163.60
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,CAT , ,228.84,287.59
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,DE , ,412.88,430.89
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,ECL , ,165.53,184.87
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,KOF , ,80.47,82.37
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,WMT , ,147.45,159.09
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,FDX , ,228.49,265.49
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,WCN , ,139.07,141.37
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,CCI , ,133.84,106.97
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,SDGR , ,26.33,50.32
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,CPNG , ,16.00,17.65
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,UPS , ,193.99,183.38
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,MSGS , ,194.85,209.47
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,KHC , ,38.67,36.34
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,DHR , ,252.04,258.51
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,HRL , ,39.88,41.38
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,ONON , ,31.03,34.88
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,CVNA , ,9.79,51.87
Bill & Melinda Gates Foundation Trust , 15 May 2023 ,VRM , ,0.90,2.26
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,BRK.B ,Add 1.81%,308.77,351.87
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,BRK.A ,Add 13.08%,465603.31,532351.22
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,OLN ,Reduce 17.24%,55.50,58.09
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,NEM ,Add 9.28%,49.02,40.68
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,PARA ,Add 4.10%,22.31,15.56
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,MCY ,Add 10.06%,31.74,30.48
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,KGC ,Add 13.40%,4.71,4.58
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,DG ,Add 87.60%,210.46,167.86
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,DINO ,Add 6.86%,48.38,51.70
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,VLO ,Reduce 18.82%,139.60,126.37
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,DIS ,Add 0.86%,100.13,86.34
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,DLTR ,Add 6.72%,143.56,151.39
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,SBUX ,Reduce 1.26%,104.13,102.26
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,CMI ,Reduce 0.46%,238.87,262.24
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,XOM ,Reduce 12.50%,109.66,105.40
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,ALK ,Add 1.32%,41.96,47.96
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,NXPI ,Reduce 0.45%,186.47,216.47
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,EQNR ,Add 16.74%,28.43,29.86
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,MRK , ,106.38,105.76
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,HXL ,Reduce 6.32%,68.24,68.31
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,TRV , ,171.42,171.05
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,COST ,Reduce 14.09%,496.84,552.62
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,SMHI ,Reduce 0.90%,7.61,11.29
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,GE , ,95.62,112.10
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,KO , ,62.03,61.99
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,NKE ,Reduce 0.83%,122.67,107.66
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,AXP ,Reduce 1.21%,164.93,166.82
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,WAFD ,Reduce 0.37%,30.13,30.48
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,AAPL , ,164.82,192.73
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,CVX ,Add 0.03%,163.24,159.83
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,GEHC ,Buy ,82.04,76.53
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,DOW , ,54.75,54.69
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,PEP , ,182.05,188.45
Christopher Bloomstran - Semper Augustus , 15 May 2023 ,SHEL , ,57.52,59.92
Viking Global Investors , 15 May 2023 ,V ,Add 13.40%,225.46,237.92
Viking Global Investors , 15 May 2023 ,MCK ,Add 45.48%,356.05,413.83
Viking Global Investors , 15 May 2023 ,UNH ,Add 65.65%,472.59,505.32
Viking Global Investors , 15 May 2023 ,ELV ,Add 15.08%,459.81,471.28
Viking Global Investors , 15 May 2023 ,GE ,Add 10.77%,95.60,112.10
Viking Global Investors , 15 May 2023 ,FTNT ,Add 66.63%,66.46,74.39
Viking Global Investors , 15 May 2023 ,AMZN ,Reduce 38.89%,103.29,128.45
Viking Global Investors , 15 May 2023 ,APG ,Add 0.80%,22.48,28.89
Viking Global Investors , 15 May 2023 ,LULU ,Buy ,364.19,376.79
Viking Global Investors , 15 May 2023 ,META ,Add 35.27%,211.94,314.51
Viking Global Investors , 15 May 2023 ,CB ,Reduce 3.17%,194.18,205.81
Viking Global Investors , 15 May 2023 ,CSX ,Add 41.86%,29.94,32.98
Viking Global Investors , 15 May 2023 ,ROIV , ,7.38,11.82
Viking Global Investors , 15 May 2023 ,HDB ,Reduce 3.33%,66.67,66.69
Viking Global Investors , 15 May 2023 ,INTU ,Add 3.33%,445.83,498.35
Viking Global Investors , 15 May 2023 ,SHW ,Buy ,224.77,277.58
Viking Global Investors , 15 May 2023 ,TMO ,Add 2.06%,576.37,554.05
Viking Global Investors , 15 May 2023 ,BBIO , ,16.58,31.95
Viking Global Investors , 15 May 2023 ,FTV ,Add 63.12%,68.17,78.23
Viking Global Investors , 15 May 2023 ,RPRX ,Add 11.95%,36.03,30.62
Viking Global Investors , 15 May 2023 ,STX ,Reduce 11.05%,66.12,65.12
Viking Global Investors , 15 May 2023 ,MSFT ,Reduce 69.46%,288.30,327.89
Viking Global Investors , 15 May 2023 ,AMP ,Reduce 42.89%,306.50,348.19
Viking Global Investors , 15 May 2023 ,MA ,Reduce 53.39%,363.41,390.52
Viking Global Investors , 15 May 2023 ,KRTX ,Add 26.81%,181.64,197.81
Viking Global Investors , 15 May 2023 ,ADPT , ,8.83,7.96
Viking Global Investors , 15 May 2023 ,VVV ,Add 51.71%,34.94,36.88
Viking Global Investors , 15 May 2023 ,CDNS ,Add 8.02%,210.09,229.07
Viking Global Investors , 15 May 2023 ,RCI ,Add 26.96%,46.35,42.31
Viking Global Investors , 15 May 2023 ,ACHC ,Add 6.11%,72.25,78.71
Viking Global Investors , 15 May 2023 ,BMRN ,Reduce 58.88%,97.24,88.56
Viking Global Investors , 15 May 2023 ,EMR ,Buy ,87.14,95.10
Viking Global Investors , 15 May 2023 ,DNA ,Add 126.81%,1.33,2.04
Viking Global Investors , 15 May 2023 ,MU ,Reduce 65.82%,60.34,68.25
Viking Global Investors , 15 May 2023 ,UNM ,Add 23.96%,39.56,49.32
Viking Global Investors , 15 May 2023 ,ZI ,Buy ,24.71,18.43
Viking Global Investors , 15 May 2023 ,CEG ,Buy ,78.50,95.63
Viking Global Investors , 15 May 2023 ,SQ ,Reduce 47.50%,68.65,74.64
Viking Global Investors , 15 May 2023 ,MOH ,Add 1.08%,267.49,304.04
Viking Global Investors , 15 May 2023 ,PGR ,Add 197.92%,143.06,125.43
Viking Global Investors , 15 May 2023 ,WDAY ,Buy ,206.54,229.72
Viking Global Investors , 15 May 2023 ,INBX , ,18.87,20.29
Viking Global Investors , 15 May 2023 ,CPNG ,Buy ,16.00,17.65
Viking Global Investors , 15 May 2023 ,EQH ,Reduce 23.46%,25.39,28.49
Viking Global Investors , 15 May 2023 ,KBR ,Add 55.90%,55.05,61.69
Viking Global Investors , 15 May 2023 ,AMLX ,Reduce 36.08%,29.34,22.81
Viking Global Investors , 15 May 2023 ,INSP ,Reduce 36.96%,234.07,277.80
Viking Global Investors , 15 May 2023 ,RIVN ,Buy ,15.48,25.93
Viking Global Investors , 15 May 2023 ,ALKS ,Buy ,28.19,27.99
Viking Global Investors , 15 May 2023 ,CRL ,Reduce 23.50%,201.82,206.20
Viking Global Investors , 15 May 2023 ,CTLT ,Reduce 15.67%,65.71,46.60
Viking Global Investors , 15 May 2023 ,SNPS ,Buy ,386.25,441.25
Viking Global Investors , 15 May 2023 ,ZLAB ,Add 18.12%,33.26,27.31
Viking Global Investors , 15 May 2023 ,IFF ,Add 84.97%,91.96,82.49
Viking Global Investors , 15 May 2023 ,FDMT , ,17.19,18.26
